Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Pct_Change
2024-07-02 00:00:00-04:00,196.20440034164562,198.4113863415762,195.0563659259166,198.09469604492188,5632900,0.0,0.0,
2024-07-03 00:00:00-04:00,200.58867088695726,202.7461847507849,198.37179364129938,201.70701599121094,4996200,0.0,0.0,1.8235318857148464
2024-07-05 00:00:00-04:00,203.7259731066197,204.61668054851842,201.87525815753332,203.6269989013672,6375200,0.0,0.0,0.9518671924827471
2024-07-08 00:00:00-04:00,205.10163178750014,208.26861006583812,204.02286730564109,205.7449188232422,6920400,0.0,0.0,1.040097793171757
2024-07-09 00:00:00-04:00,204.34946870981585,206.39811703257013,202.54825590798396,204.9828643798828,5272600,0.0,0.0,-0.37038797736437257
2024-07-10 00:00:00-04:00,206.58615984534208,207.0810006866012,204.4286459247534,206.64553833007812,5159400,0.0,0.0,0.8111282644162721
2024-07-11 00:00:00-04:00,207.85293229866792,207.96179787790368,197.7086959748869,197.78787231445312,8602200,0.0,0.0,-4.286405642824242
2024-07-12 00:00:00-04:00,199.57920356715567,203.95359461300956,198.1837488274936,200.34124755859375,7217200,0.0,0.0,1.290966536148952
2024-07-15 00:00:00-04:00,200.9053627411113,207.08098129830665,200.69752296265045,206.0319061279297,7463700,0.0,0.0,2.840482745657047
2024-07-16 00:00:00-04:00,207.83315368615413,208.91190309763113,204.48802476106118,207.47686767578125,5998500,0.0,0.0,0.7013290198627509
2024-07-17 00:00:00-04:00,197.66911816510643,197.93633644768713,188.59373895114126,189.62301635742188,16156200,0.0,0.0,-8.60522501537816
2024-07-18 00:00:00-04:00,191.78052026373993,191.8992772363289,185.0209923825688,189.48446655273438,9960600,0.0,0.0,-0.07306592171614223
2024-07-19 00:00:00-04:00,189.7120710116844,191.09761923080424,183.84325118772446,184.2886199951172,9195700,0.0,0.0,-2.742096305910735
2024-07-22 00:00:00-04:00,189.02919925049818,193.48276677210677,187.09932301140324,192.95823669433594,7590000,0.0,0.0,4.704368994378738
2024-07-23 00:00:00-04:00,192.19617027916362,194.2151292690304,190.16731990944163,191.35494995117188,5796700,0.0,0.0,-0.8308983180147056
2024-07-24 00:00:00-04:00,187.38631637085064,187.65353463957055,178.82557630407703,179.20166015625,13295300,0.0,0.0,-6.35117607254112
2024-07-25 00:00:00-04:00,177.76661031505247,178.38022319721298,171.48214099824733,173.58026123046875,12700100,0.0,0.0,-3.136912303647088
2024-07-26 00:00:00-04:00,177.16290707349427,179.42928651314065,175.73777817985984,178.1921844482422,6567800,0.0,0.0,2.6569398992031923
2024-07-29 00:00:00-04:00,179.6272279271374,180.75546445717143,176.01489577520098,176.79673767089844,6051600,0.0,0.0,-0.783113345663633
2024-07-30 00:00:00-04:00,177.4894991205047,177.54887760182905,165.04920893872966,165.2174530029297,15338900,0.0,0.0,-6.549490007854796
2024-07-31 00:00:00-04:00,173.76830028639185,179.21154918494676,171.62069298766863,179.0828857421875,19222200,0.0,0.0,8.392232471355165
2024-08-01 00:00:00-04:00,169.98772491912766,175.14397326814827,159.66535194182381,162.30780029296875,24795000,0.0,0.0,-9.36721863716704
2024-08-02 00:00:00-04:00,158.86370492968098,162.56510468808835,155.90455131791128,157.6661834716797,16618900,0.0,0.0,-2.8597620156953996
2024-08-05 00:00:00-04:00,151.68851785613205,161.13998107829997,149.82791143421812,156.32022094726562,12733900,0.0,0.0,-0.8536786359491177
2024-08-06 00:00:00-04:00,156.78536787026326,161.94161599980234,154.88518088182957,157.082275390625,9301000,0.0,0.0,0.4874957563017146
2024-08-07 00:00:00-04:00,161.89212598579005,162.6244958426704,153.89549644821668,154.50909423828125,9266900,0.0,0.0,-1.6381104398601853
2024-08-08 00:00:00-04:00,159.08143453241868,163.88138149447732,156.24103791595414,163.24798583984375,9590900,0.0,0.0,5.655907598607457
2024-08-09 00:00:00-04:00,162.37707890623216,164.17829169360655,160.3086327381378,162.7828369140625,4824600,0.0,0.0,-0.28493394475175293
2024-08-12 00:00:00-04:00,158.9032837118886,161.70408460067247,155.79568392703948,161.20924377441406,8548000,0.0,0.0,-0.9666824644905203
2024-08-13 00:00:00-04:00,162.6046918722498,167.81041171489852,161.59521239963138,167.72134399414062,11102100,0.0,0.0,4.0395327632943845
2024-08-14 00:00:00-04:00,168.8792720204453,169.4928697960042,163.02035860794032,165.42527770996094,7208200,0.0,0.0,-1.3689767977651646
2024-08-15 00:00:00-04:00,169.9778167228726,172.83799597517464,168.84958029016315,171.55140686035156,10752100,0.0,0.0,3.703260611193615
2024-08-16 00:00:00-04:00,170.51224693455117,171.5910114233622,168.8693868523329,170.40338134765625,5435700,0.0,0.0,-0.6692020390306919
2024-08-19 00:00:00-04:00,169.7996982069325,172.52132290900914,166.99889715590686,172.46192932128906,6708100,0.0,0.0,1.2080440877126453
2024-08-20 00:00:00-04:00,172.06604930291635,173.61984161389677,169.38400543312162,170.3341064453125,6222400,0.0,0.0,-1.233792805374756
2024-08-21 00:00:00-04:00,171.20502860143063,173.06561977508687,170.30441470437518,172.42233276367188,6309500,0.0,0.0,1.2259590060607284
2024-08-22 00:00:00-04:00,172.5015107150322,172.788511742452,166.64259729166267,167.25619506835938,6743500,0.0,0.0,-2.996211460839815
