Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Pct_Change
2024-07-02 00:00:00-04:00,62.024892402092235,62.427587505910864,61.77934651569715,62.044532775878906,2949500,0.0,0.0,
2024-07-03 00:00:00-04:00,61.887382317034174,62.13292819850377,61.64183643556458,61.956138610839844,2521800,0.0,0.0,-0.1424689027127779
2024-07-05 00:00:00-04:00,61.80881301952129,62.05435891464199,61.50433476074773,61.75970458984375,2671200,0.0,0.0,-0.317053362912012
2024-07-08 00:00:00-04:00,61.9757794156135,62.20168492526281,61.37665060791303,61.386470794677734,2932800,0.0,0.0,-0.6043322221903735
2024-07-09 00:00:00-04:00,61.347184016610356,61.95614051905813,61.01324145765713,61.57308578491211,3826100,0.0,0.0,0.3040001938840131
2024-07-10 00:00:00-04:00,61.77142139621461,62.33667570392363,61.70200446600045,62.13833999633789,3106100,0.6,0.0,0.9180215742318643
2024-07-11 00:00:00-04:00,62.098672200261774,63.219265734464216,61.830919562021954,62.64409255981445,3377200,0.0,0.0,0.8139138630133491
2024-07-12 00:00:00-04:00,62.991182776513284,63.516772984789654,62.45567748488336,62.5052604675293,3367700,0.0,0.0,-0.22162040603045385
2024-07-15 00:00:00-04:00,62.64409431334568,62.802765910467684,62.21767763636712,62.33667755126953,3720000,0.0,0.0,-0.26970996520739865
2024-07-16 00:00:00-04:00,62.128427887518875,62.5151804552094,61.771424353361716,62.376346588134766,3960500,0.0,0.0,0.06363675194689389
2024-07-17 00:00:00-04:00,63.00109916095752,65.11337133809984,62.89201432712021,64.79602813720703,4090500,0.0,0.0,3.879165230771209
2024-07-18 00:00:00-04:00,64.15144116986014,66.25378677053976,64.11177327246722,64.97452545166016,2989000,0.0,0.0,0.27547570365755725
2024-07-19 00:00:00-04:00,65.02411627553744,65.1728690085808,63.62585874303765,63.84402084350586,2361300,0.0,0.0,-1.7399197613153339
2024-07-22 00:00:00-04:00,63.953102367295784,64.63736036435999,63.68535351437556,64.06218719482422,2778300,0.0,0.0,0.341717749659165
2024-07-23 00:00:00-04:00,64.02252212153833,64.1018579206733,63.0308511129251,63.457271575927734,2662100,0.0,0.0,-0.9442631377177824
2024-07-24 00:00:00-04:00,63.725021433006866,65.37119758063912,63.14984826328323,64.96461486816406,3621600,0.0,0.0,2.37536732166741
2024-07-25 00:00:00-04:00,65.08361241083266,66.69012826144149,64.92494838193936,65.28195190429688,4020700,0.0,0.0,0.4884767450354266
2024-07-26 00:00:00-04:00,65.05386102312647,66.08520365416831,65.05386102312647,65.76786804199219,2548100,0.0,0.0,0.7443345726054096
2024-07-29 00:00:00-04:00,65.61911684222693,66.70004626140505,65.01419463530333,66.42237854003906,3135600,0.0,0.0,0.9951827807904268
2024-07-30 00:00:00-04:00,65.89678896194386,67.57272183389357,65.89678896194386,67.48347473144531,3530800,0.0,0.0,1.5974980341401546
2024-07-31 00:00:00-04:00,67.12647123749315,67.62230864934432,66.56121689061796,66.58104705810547,6477100,0.0,0.0,-1.3372572721412346
