Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Pct_Change
2024-07-02 00:00:00-04:00,126.00891503324507,127.0442025306954,124.31301923902603,124.87503051757812,2274700,0.0,0.0,
2024-07-03 00:00:00-04:00,124.72713445964152,125.60466073269828,124.38204112570973,124.99334716796875,1814100,0.0,0.0,0.09474804522588975
2024-07-05 00:00:00-04:00,124.77643988945873,125.30886531958934,122.70586478851902,123.18900299072266,3354600,0.0,0.0,-1.4435521714778798
2024-07-08 00:00:00-04:00,122.30161080032241,123.89890960672,122.17343542644876,123.86932373046875,2632000,0.0,0.0,0.5522576879669394
2024-07-09 00:00:00-04:00,122.14384563457698,125.15110354706144,122.08468892891177,123.90876007080078,2859700,0.0,0.0,0.031837051454197685
2024-07-10 00:00:00-04:00,123.8791841929921,124.56937084777627,123.18899753820793,124.45105743408203,1835300,0.0,0.0,0.43765861507401027
2024-07-11 00:00:00-04:00,124.21442333958072,126.72868117786639,123.83974413552447,126.37372589111328,2402800,0.0,0.0,1.5449193415247864
2024-07-12 00:00:00-04:00,127.53720251805167,127.65551593776402,125.95962004549357,127.1427993774414,2032100,0.0,0.0,0.6085707142881702
2024-07-15 00:00:00-04:00,128.42458071399403,132.4375479624829,127.83298353725829,130.7909393310547,3532200,0.0,0.0,2.869324862655631
2024-07-16 00:00:00-04:00,130.485273082958,131.2050530855309,129.36125059702044,129.67677307128906,2925300,0.0,0.0,-0.8518680769968867
2024-07-17 00:00:00-04:00,129.7860002142468,132.15892293762752,129.77607711866665,131.43414306640625,2413500,0.91,0.0,1.35519257110992
2024-07-18 00:00:00-04:00,130.78877456562338,133.7772775751498,130.45120752826094,131.2852020263672,2155600,0.0,0.0,-0.11331990041872908
2024-07-19 00:00:00-04:00,131.45397909898924,131.48376353319222,127.68114270215469,128.3264923095703,3215700,0.0,0.0,-2.253650579905153
2024-07-22 00:00:00-04:00,127.71092630471293,128.01870888931498,125.93370761010438,126.01313781738281,2088100,0.0,0.0,-1.8027099864982299
2024-07-23 00:00:00-04:00,124.99050019869985,125.27842902279693,123.23315039458919,124.00757598876953,3676600,0.0,0.0,-1.5915497886575314
2024-07-24 00:00:00-04:00,125.01036385863372,125.73514369232988,123.74943389608352,124.20614624023438,2209700,0.0,0.0,0.1601275163082283
2024-07-25 00:00:00-04:00,124.5635735283869,127.14499472612513,124.40472068500446,126.13228607177734,2258400,0.0,0.0,1.5507604815445442
2024-07-26 00:00:00-04:00,125.89400315775929,126.85706603873858,124.61321943990227,126.24150085449219,2214300,0.0,0.0,0.0865874916852638
2024-07-29 00:00:00-04:00,126.58899891653822,127.06557259834841,122.98493838022476,124.28557586669922,2343600,0.0,0.0,-1.5493518173927634
2024-07-30 00:00:00-04:00,124.21607957200712,125.90392990503277,124.21607957200712,125.24864959716797,2306500,0.0,0.0,0.7748877725776371
2024-07-31 00:00:00-04:00,127.23434985194258,127.65136224329733,125.55643021557368,125.89400482177734,3197300,0.0,0.0,0.5152592276922885
2024-08-01 00:00:00-04:00,126.21171991024279,127.09535260644024,121.7140807685481,122.2303695678711,3083400,0.0,0.0,-2.910095090781084
2024-08-02 00:00:00-04:00,123.78915194186894,125.13943524138585,119.1425906052682,122.0417251586914,6668900,0.0,0.0,-0.15433513769663731
2024-08-05 00:00:00-04:00,119.72836620378193,123.56078664210797,118.92415617588088,122.24029541015625,5001600,0.0,0.0,0.1627068539113541
2024-08-06 00:00:00-04:00,121.5949378247332,123.39200272557784,121.28715523726432,121.3963623046875,3807700,0.0,0.0,-0.690388633827399
2024-08-07 00:00:00-04:00,123.22321961924438,124.48414198242759,122.0516505592139,122.24029541015625,2726800,0.0,0.0,0.6951881336860755
