Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Pct_Change
2019-12-31 00:00:00-05:00,48.953920734104535,49.28297329359726,48.953920734104535,49.059757232666016,1410500,0.0,0.0,
2020-01-02 00:00:00-05:00,49.33493074499861,49.6986198425293,49.094394578929666,49.6986198425293,1504000,0.0,0.0,1.3022131496360112
2020-01-03 00:00:00-05:00,49.194455246244694,49.608177724768815,49.01934568954427,49.58123779296875,1465000,0.0,0.0,-0.23618774511741103
2020-01-06 00:00:00-05:00,49.344542939959574,49.841008394122596,49.28104325177131,49.8121452331543,1075500,0.0,0.0,0.46571536021291493
2020-01-07 00:00:00-05:00,49.81022071889086,50.75119864730815,49.619714318650196,50.156593322753906,1535500,0.0,0.0,0.6914941887914194
2020-01-08 00:00:00-05:00,50.14697917706321,50.433698611733625,49.946852909511925,50.01227951049805,1605000,0.0,0.0,-0.28772650352708595
2020-01-09 00:00:00-05:00,50.24318982118721,50.24318982118721,49.34646818933232,49.62934112548828,2012000,0.0,0.0,-0.7656887243649546
2020-01-10 00:00:00-05:00,49.69861954858462,49.94300584806845,49.511963249920505,49.66205978393555,1638500,0.0,0.0,0.06592603831780952
2020-01-13 00:00:00-05:00,49.69669766133949,50.551082611083984,49.63127105936451,50.551082611083984,1639500,0.0,0.0,1.7901448933377084
2020-01-14 00:00:00-05:00,50.63574495857151,51.49975334366585,50.37019577686008,50.38751220703125,1706500,0.0,0.0,-0.3235744826894593
2020-01-15 00:00:00-05:00,50.55684852997794,50.65691165052399,50.33940218963571,50.51258850097656,1717000,0.0,0.0,0.24822875444099335
2020-01-16 00:00:00-05:00,50.58956276986776,50.76274541414909,50.100790220563034,50.245113372802734,2098500,0.0,0.0,-0.529521721439119
2020-01-17 00:00:00-05:00,50.22587650382528,50.72234204532357,50.100796667142596,50.551082611083984,2087500,0.0,0.0,0.608953224985398
2020-01-21 00:00:00-05:00,50.39906580909714,50.39906580909714,49.47733097076357,49.7486572265625,2248000,0.0,0.0,-1.587355488892228
2020-01-22 00:00:00-05:00,50.00265706762232,50.03729359860315,49.515811390823345,49.68130111694336,1601000,0.0,0.0,-0.13539281937277048
2020-01-23 00:00:00-05:00,49.58894060262062,50.156606143996335,49.40420752126076,50.139286041259766,1539500,0.0,0.0,0.9218456723554258
2020-01-24 00:00:00-05:00,50.11618863005661,50.687700549495084,49.95262214113292,50.277828216552734,1647500,0.0,0.0,0.2763146152080509
2020-01-27 00:00:00-05:00,49.65820801025457,49.975717498848546,49.43883841872808,49.46577835083008,1669500,0.0,0.0,-1.6151251844551795
2020-01-28 00:00:00-05:00,49.72170887701104,50.69924665297168,49.57930895423726,50.27975082397461,2386000,0.0,0.0,1.6455264635108602
2020-01-29 00:00:00-05:00,50.279754227954584,51.224582440792865,49.619722209654476,50.79738998413086,3556000,0.0,0.0,1.029518149301234
2020-01-30 00:00:00-05:00,50.57801514320097,51.923092070337475,50.39905546526689,51.884605407714844,2394000,0.0,0.0,2.1402978064889444
2020-01-31 00:00:00-05:00,51.60751484193246,51.60751484193246,50.8705131610071,51.149532318115234,3476000,0.0,0.0,-1.4167460344418625
2020-02-03 00:00:00-05:00,51.35735159162705,51.72296755818452,51.030222288978855,51.086029052734375,1537000,0.0,0.0,-0.12415219162887903
2020-02-04 00:00:00-05:00,51.59019254485321,52.13476821018957,51.5805727137585,51.69795227050781,1519500,0.0,0.0,1.1978288959233252
2020-02-05 00:00:00-05:00,52.05395204413161,52.586977342783726,51.948115543261025,52.365684509277344,1861000,0.0,0.0,1.291602876794129
2020-02-06 00:00:00-05:00,52.55618716210565,52.942969702401605,52.059721664243845,52.202117919921875,1647000,0.0,0.0,-0.3123545331036204
2020-02-07 00:00:00-05:00,51.921173559551676,51.921173559551676,51.22842825051278,51.37852478027344,2929500,0.0,0.0,-1.5777006230127122
2020-02-10 00:00:00-05:00,51.180322239037466,51.607514694296206,51.07640897357862,51.5151481628418,1324500,0.0,0.0,0.2659153472246434
2020-02-11 00:00:00-05:00,51.81340171758208,52.07510437950916,51.54207555622899,51.98466110229492,1593500,0.0,0.0,0.911407530012287
2020-02-12 00:00:00-05:00,52.19250105522961,52.7005133512087,51.894238540271054,52.608150482177734,1287500,0.0,0.0,1.1993718275010279
2020-02-13 00:00:00-05:00,52.40031946821554,52.87369148573544,52.31564954193453,52.63508224487305,1349000,0.0,0.0,0.051193137277150136
2020-02-14 00:00:00-05:00,52.600439774521526,52.719746224947386,51.98082139757899,52.13861083984375,885000,0.0,0.0,-0.9432328854728
